Reading ADS1x15 values, press Ctrl-C to quit...
And send Data to Firebase Using Raspberry Pi
—————————————-

|      0 |      1 |      2 |      3 |
|      4 |    274 |   1645 |    744 |
|      4 |    264 |   1645 |    742 |
|      4 |    305 |   1645 |    732 |
|      4 |    302 |   1645 |    731 |
|      4 |    300 |   1645 |    741 |
|      4 |    290 |   1645 |    744 |
|      4 |    270 |   1645 |    733 |
|      4 |    293 |   1645 |    731 |
|      4 |    299 |   1645 |    743 |
|      4 |    270 |   1645 |    744 |
|      4 |    296 |   1645 |    743 |
|      4 |    300 |   1645 |    741 |
|      4 |    300 |   1645 |    731 |
|      4 |    269 |   1645 |    737 |
|      4 |    300 |   1645 |    743 |
|      4 |    303 |   1645 |    733 |
|      4 |    307 |   1645 |    733 |
|      4 |    263 |   1645 |    744 |
|      4 |    272 |   1645 |    732 |
|      4 |    268 |   1645 |    738 |
|      4 |    305 |   1645 |    736 |
|      4 |    262 |   1645 |    743 |
|      4 |    308 |   1645 |    735 |
|      4 |    266 |   1645 |    740 |
|      4 |    306 |   1645 |    735 |
|      4 |    279 |   1645 |    732 |
|      4 |    284 |   1645 |    731 |
|      4 |    267 |   1645 |    735 |
|      4 |    263 |   1645 |    743 |
|      4 |    288 |   1645 |    744 |
|      4 |    306 |   1645 |    734 |
|      4 |    307 |   1645 |    736 |
|      4 |    306 |   1645 |    734 |
|      4 |    272 |   1645 |    744 |
|      4 |    270 |   1645 |    744 |
|      4 |    284 |   1645 |    744 |
|      4 |    302 |   1645 |    740 |
|      4 |    305 |   1645 |    734 |
|      4 |    306 |   1645 |    731 |
|      4 |    288 |   1645 |    731 |
|      4 |    272 |   1645 |    734 |
|      4 |    267 |   1645 |    737 |
|      4 |    262 |   1645 |    744 |
|      4 |    304 |   1645 |    731 |
|      4 |    265 |   1645 |    743 |
|      4 |    307 |   1645 |    732 |
|      4 |    301 |   1645 |    731 |
|      4 |    304 |   1645 |    731 |
|      4 |    273 |   1645 |    733 |
|      4 |    262 |   1645 |    743 |
|      4 |    299 |   1645 |    742 |
|      4 |    304 |   1645 |    734 |
|      4 |    277 |   1645 |    732 |
|      4 |    267 |   1645 |    739 |
|      4 |    267 |   1645 |    744 |
|      4 |    267 |   1645 |    744 |
|      4 |    304 |   1645 |    738 |
|      4 |    303 |   1645 |    731 |
|      4 |    266 |   1645 |    741 |
|      4 |    262 |   1645 |    744 |
|      4 |    293 |   1645 |    743 |
|      4 |    285 |   1645 |    744 |
|      4 |    263 |   1645 |    744 |
|      4 |    300 |   1645 |    743 |
|      4 |    306 |   1645 |    735 |
|      4 |    292 |   1645 |    731 |
|      4 |    268 |   1645 |    744 |
|      4 |    272 |   1645 |    733 |
|      4 |    264 |   1645 |    742 |
|      4 |    304 |   1645 |    740 |
|      4 |    307 |   1645 |    734 |
|      4 |    301 |   1645 |    731 |
|      4 |    285 |   1645 |    731 |
|      4 |    268 |   1645 |    737 |
|      4 |    263 |   1645 |    744 |
|      4 |    299 |   1645 |    742 |
|      4 |    308 |   1645 |    733 |
|      4 |    303 |   1645 |    731 |
|      4 |    267 |   1645 |    737 |
|      4 |    263 |   1645 |    743 |
|      4 |    300 |   1645 |    740 |
|      4 |    272 |   1645 |    733 |
|      4 |    283 |   1645 |    744 |
|      4 |    295 |   1645 |    731 |
|      4 |    266 |   1645 |    742 |
|      4 |    288 |   1645 |    744 |
|      4 |    304 |   1645 |    731 |
|      4 |    267 |   1645 |    736 |
|      4 |    263 |   1645 |    744 |
|      4 |    284 |   1645 |    744 |
|      4 |    289 |   1645 |    731 |
|      4 |    263 |   1645 |    743 |
|      4 |    264 |   1645 |    744 |
|      4 |    303 |   1645 |    731 |
|      4 |    267 |   1645 |    738 |
|      4 |    280 |   1645 |    744 |
|      4 |    308 |   1645 |    733 |
|      4 |    300 |   1645 |    731 |
|      4 |    268 |   1645 |    734 |
|      4 |    262 |   1645 |    744 |
|      4 |    300 |   1645 |    741 |
|      4 |    305 |   1645 |    732 |
|      4 |    273 |   1645 |    732 |
|      4 |    266 |   1645 |    740 |
|      4 |    297 |   1645 |    742 |
|      4 |    307 |   1645 |    735 |
|      4 |    289 |   1645 |    731 |
|      4 |    270 |   1645 |    735 |
|      4 |    273 |   1645 |    732 |
|      4 |    268 |   1645 |    736 |
|      4 |    264 |   1645 |    740 |
|      4 |    303 |   1645 |    739 |
|      4 |    302 |   1645 |    741 |
|      4 |    304 |   1645 |    731 |
|      4 |    304 |   1645 |    731 |
|      4 |    304 |   1645 |    739 |
|      4 |    303 |   1645 |    741 |
|      4 |    267 |   1645 |    738 |
|      4 |    306 |   1645 |    732 |
|      4 |    268 |   1645 |    734 |
|      4 |    267 |   1645 |    737 |
|      4 |    262 |   1645 |    743 |
|      4 |    296 |   1645 |    743 |
|      4 |    266 |   1645 |    744 |
|      4 |    297 |   1645 |    743 |
|      4 |    286 |   1645 |    731 |
|      4 |    276 |   1645 |    732 |
|      4 |    272 |   1645 |    734 |
|      4 |    265 |   1645 |    738 |
|      4 |    265 |   1645 |    744 |
|      4 |    305 |   1645 |    733 |
|      4 |    267 |   1645 |    741 |
|      4 |    304 |   1645 |    732 |
|      4 |    304 |   1645 |    732 |
|      4 |    263 |   1645 |    744 |
|      4 |    262 |   1645 |    743 |
|      4 |    299 |   1645 |    742 |
|      4 |    304 |   1645 |    732 |
|      4 |    271 |   1645 |    734 |
|      4 |    306 |   1645 |    732 |
|      4 |    307 |   1645 |    732 |
|      4 |    268 |   1645 |    739 |
|      4 |    263 |   1645 |    743 |
|      4 |    266 |   1645 |    739 |
|      4 |    295 |   1645 |    743 |
|      4 |    305 |   1645 |    738 |
|      4 |    305 |   1645 |    731 |
|      4 |    271 |   1645 |    733 |
|      4 |    262 |   1645 |    743 |
|      4 |    296 |   1645 |    743 |
|      4 |    277 |   1645 |    744 |
|      4 |    272 |   1645 |    744 |
|      4 |    302 |   1645 |    742 |
|      4 |    304 |   1645 |    739 |
|      4 |    302 |   1645 |    731 |
|      4 |    277 |   1645 |    731 |
|      4 |    272 |   1645 |    732 |
|      4 |    272 |   1645 |    733 |
|      4 |    267 |   1645 |    741 |
|      4 |    288 |   1645 |    744 |
|      4 |    306 |   1645 |    738 |
|      4 |    306 |   1645 |    732 |
|      4 |    267 |   1645 |    734 |
|      4 |    267 |   1645 |    738 |
|      4 |    268 |   1645 |    735 |
|      4 |    273 |   1645 |    732 |
|      4 |    274 |   1645 |    732 |
|      4 |    265 |   1645 |    744 |
|      4 |    287 |   1645 |    744 |
|      4 |    302 |   1645 |    740 |
|      4 |    305 |   1645 |    734 |
|      4 |    284 |   1645 |    731 |
|      4 |    271 |   1645 |    733 |
|      4 |    264 |   1645 |    744 |
|      4 |    296 |   1645 |    743 |
|      4 |    308 |   1645 |    734 |
|      4 |    292 |   1645 |    731 |
|      4 |    264 |   1645 |    741 |
|      4 |    266 |   1645 |    741 |
|      4 |    302 |   1645 |    740 |
|      4 |    291 |   1645 |    731 |
|      4 |    274 |   1645 |    744 |
|      4 |    304 |   1645 |    732 |
|      4 |    263 |   1645 |    744 |
|      4 |    306 |   1645 |    734 |
|      4 |    282 |   1645 |    731 |
|      4 |    297 |   1645 |    743 |
|      4 |    297 |   1645 |    731 |
|      4 |    270 |   1645 |    732 |
|      4 |    265 |   1645 |    742 |
|      4 |    263 |   1645 |    743 |
|      4 |    304 |   1645 |    731 |
|      4 |    264 |   1645 |    744 |
|      4 |    302 |   1645 |    741 |
|      4 |    270 |   1645 |    744 |
|      4 |    271 |   1645 |    734 |
|      4 |    302 |   1645 |    741 |
|      4 |    302 |   1645 |    731 |
|      4 |    272 |   1645 |    732 |
|      4 |    302 |   1645 |    741 |
|      4 |    271 |   1645 |    733 |
|      4 |    281 |   1645 |    744 |
|      4 |    300 |   1645 |    731 |
|      4 |    262 |   1645 |    743 |
|      4 |    301 |   1645 |    731 |
|      4 |    271 |   1645 |    734 |
|      4 |    263 |   1645 |    744 |
|      4 |    304 |   1645 |    736 |
|      4 |    270 |   1645 |    733 |
|      4 |    273 |   1645 |    732 |
|      4 |    264 |   1645 |    741 |
|      4 |    300 |   1645 |    741 |
|      4 |    304 |   1645 |    739 |
|      4 |    300 |   1645 |    731 |
|      4 |    270 |   1645 |    734 |
|      4 |    268 |   1645 |    739 |
|      4 |    306 |   1645 |    733 |
|      4 |    304 |   1645 |    740 |
|      4 |    267 |   1645 |    738 |
|      4 |    269 |   1645 |    736 |
|      4 |    265 |   1645 |    742 |
|      4 |    269 |   1645 |    736 |
|      4 |    269 |   1645 |    737 |
|      4 |    262 |   1645 |    744 |
|      4 |    288 |   1645 |    743 |
|      4 |    306 |   1645 |    732 |
|      4 |    302 |   1645 |    731 |
|      4 |    272 |   1645 |    733 |
|      4 |    272 |   1645 |    734 |
|      4 |    262 |   1645 |    744 |
|      4 |    272 |   1645 |    744 |
|      4 |    293 |   1645 |    743 |
|      4 |    304 |   1645 |    739 |
|      4 |    302 |   1645 |    741 |
|      4 |    304 |   1645 |    731 |
|      4 |    265 |   1645 |    739 |
|      4 |    263 |   1645 |    744 |
|      4 |    271 |   1645 |    733 |
|      4 |    274 |   1645 |    732 |
|      4 |    271 |   1645 |    732 |
|      4 |    266 |   1645 |    737 |
|      4 |    265 |   1645 |    743 |
|      4 |    262 |   1645 |    744 |
|      4 |    268 |   1645 |    744 |
|      4 |    298 |   1645 |    743 |
|      4 |    305 |   1645 |    734 |
|      4 |    273 |   1645 |    732 |
|      4 |    265 |   1645 |    739 |
|      4 |    270 |   1645 |    744 |
|      4 |    273 |   1645 |    744 |
|      4 |    298 |   1645 |    742 |
|      4 |    306 |   1645 |    732 |
|      4 |    284 |   1645 |    731 |
|      4 |    273 |   1645 |    732 |
|      4 |    271 |   1645 |    733 |
|      4 |    276 |   1645 |    732 |
|      4 |    268 |   1645 |    737 |
|      4 |    270 |   1645 |    735 |
|      4 |    304 |   1645 |    731 |
|      4 |    304 |   1645 |    740 |
|      4 |    262 |   1645 |    743 |
|      4 |    270 |   1645 |    733 |
|      4 |    300 |   1645 |    741 |
|      4 |    306 |   1645 |    736 |
|      4 |    306 |   1645 |    731 |
|      4 |    271 |   1645 |    732 |
|      4 |    267 |   1645 |    740 |
|      4 |    293 |   1645 |    731 |
|      4 |    273 |   1645 |    732 |
|      4 |    271 |   1645 |    732 |
|      4 |    295 |   1645 |    731 |
|      4 |    301 |   1645 |    731 |
|      4 |    274 |   1645 |    732 |
|      4 |    270 |   1645 |    733 |
|      4 |    301 |   1645 |    731 |
|      4 |    294 |   1645 |    731 |
|      4 |    271 |   1645 |    733 |
|      4 |    270 |   1645 |    734 |
|      4 |    270 |   1645 |    735 |
|      4 |    271 |   1645 |    734 |
|      4 |    306 |   1645 |    732 |
|      4 |    305 |   1645 |    736 |
|      4 |    302 |   1645 |    741 |
|      4 |    269 |   1645 |    744 |
|      4 |    265 |   1645 |    744 |
|      4 |    264 |   1645 |    739 |
|      4 |    262 |   1645 |    743 |
|      4 |    266 |   1645 |    741 |
|      4 |    267 |   1645 |    737 |
|      4 |    265 |   1645 |    744 |
|      4 |    298 |   1645 |    742 |
|      4 |    306 |   1645 |    734 |
|      4 |    268 |   1645 |    744 |
|      4 |    272 |   1645 |    744 |
|      4 |    289 |   1645 |    744 |
|      4 |    301 |   1645 |    740 |
|      4 |    266 |   1645 |    738 |
|      4 |    287 |   1645 |    744 |
|      4 |    306 |   1645 |    732 |
|      4 |    290 |   1644 |    731 |
|      4 |    270 |   1645 |    733 |
|      4 |    269 |   1645 |    735 |
|      4 |    263 |   1644 |    742 |
|      4 |    272 |   1645 |    732 |
|      4 |    275 |   1644 |    744 |
|      4 |    296 |   1645 |    743 |
|      4 |    288 |   1645 |    743 |
|      4 |    269 |   1644 |    744 |
|      4 |    298 |   1644 |    743 |
|      4 |    301 |   1644 |    739 |
|      4 |    271 |   1645 |    732 |
|      4 |    263 |   1644 |    743 |
|      4 |    276 |   1644 |    743 |
|      4 |    297 |   1644 |    742 |
|      4 |    305 |   1644 |    731 |
|      4 |    279 |   1644 |    731 |
|      4 |    266 |   1644 |    741 |
|      4 |    267 |   1645 |    743 |
|      4 |    297 |   1644 |    743 |
|      4 |    300 |   1645 |    740 |
|      4 |    298 |   1645 |    743 |
|      4 |    296 |   1645 |    743 |
|      4 |    299 |   1645 |    742 |
|      4 |    302 |   1644 |    741 |
|      4 |    302 |   1645 |    731 |
|      4 |    302 |   1645 |    737 |
|      4 |    272 |   1645 |    731 |
|      4 |    284 |   1644 |    744 |
|      4 |    304 |   1645 |    737 |
|      4 |    307 |   1644 |    735 |
|      4 |    289 |   1644 |    731 |
|      4 |    269 |   1644 |    736 |
|      4 |    294 |   1645 |    743 |
|      4 |    280 |   1645 |    731 |
|      4 |    272 |   1644 |    744 |
|      4 |    290 |   1644 |    743 |
|      4 |    300 |   1645 |    742 |
|      4 |    300 |   1644 |    740 |
|      4 |    306 |   1645 |    733 |
|      4 |    274 |   1644 |    732 |
|      4 |    287 |   1644 |    731 |
|      4 |    273 |   1644 |    732 |
|      4 |    268 |   1644 |    743 |
|      4 |    303 |   1644 |    736 |
|      4 |    270 |   1644 |    732 |
|      4 |    262 |   1645 |    743 |
|      4 |    296 |   1645 |    743 |
|      4 |    305 |   1644 |    731 |
|      4 |    299 |   1644 |    740 |
|      4 |    306 |   1645 |    732 |
|      4 |    270 |   1644 |    733 |
|      4 |    268 |   1644 |    735 |
|      4 |    263 |   1645 |    742 |
|      4 |    265 |   1645 |    742 |
|      4 |    266 |   1645 |    740 |
|      4 |    299 |   1645 |    742 |
|      4 |    290 |   1645 |    743 |
|      4 |    300 |   1645 |    742 |
|      4 |    305 |   1645 |    736 |
|      4 |    281 |   1644 |    743 |
|      4 |    301 |   1645 |    738 |
|      4 |    304 |   1645 |    739 |
|      4 |    267 |   1644 |    736 |
|      4 |    269 |   1644 |    737 |
|      4 |    264 |   1644 |    743 |
|      4 |    300 |   1644 |    741 |
|      4 |    305 |   1644 |    737 |
|      4 |    293 |   1644 |    743 |
|      4 |    271 |   1644 |    733 |
|      4 |    302 |   1644 |    731 |
|      4 |    264 |   1644 |    740 |
|      4 |    273 |   1644 |    732 |
|      4 |    273 |   1644 |    732 |
|      4 |    265 |   1644 |    739 |
|      4 |    286 |   1644 |    743 |
|      4 |    265 |   1644 |    742 |
|      4 |    273 |   1644 |    732 |
|      4 |    302 |   1644 |    737 |
|      4 |    305 |   1644 |    734 |
|      4 |    297 |   1644 |    742 |
|      4 |    290 |   1644 |    743 |
|      4 |    303 |   1644 |    739 |
|      4 |    296 |   1644 |    731 |
|      4 |    285 |   1644 |    730 |
|      4 |    270 |   1644 |    732 |
|      4 |    274 |   1644 |    743 |
|      4 |    284 |   1644 |    743 |
|      4 |    296 |   1644 |    743 |
|      4 |    303 |   1644 |    739 |
|      4 |    298 |   1644 |    741 |
|      4 |    306 |   1644 |    731 |
|      4 |    295 |   1644 |    731 |
|      4 |    263 |   1644 |    743 |
|      4 |    270 |   1644 |    734 |
|      4 |    269 |   1644 |    735 |
|      4 |    272 |   1644 |    733 |
|      4 |    270 |   1644 |    734 |
|      4 |    275 |   1644 |    731 |
|      4 |    270 |   1644 |    732 |
|      4 |    266 |   1644 |    737 |
|      4 |    271 |   1644 |    733 |
|      4 |    273 |   1644 |    732 |
|      4 |    266 |   1644 |    737 |
|      4 |    264 |   1644 |    743 |
|      4 |    266 |   1644 |    742 |
|      4 |    266 |   1644 |    743 |
|      4 |    265 |   1644 |    743 |
|      4 |    271 |   1644 |    731 |
|      4 |    266 |   1644 |    741 |
|      4 |    267 |   1644 |    739 |
|      4 |    288 |   1644 |    743 |
|      4 |    290 |   1644 |    731 |
|      4 |    296 |   1644 |    730 |
|      4 |    305 |   1644 |    731 |
|      4 |    302 |   1644 |    740 |
|      4 |    263 |   1644 |    741 |
|      4 |    270 |   1644 |    734 |
|      4 |    305 |   1644 |    731 |
|      4 |    305 |   1644 |    731 |
|      4 |    264 |   1644 |    739 |
|      4 |    298 |   1644 |    742 |
|      4 |    299 |   1644 |    741 |
|      4 |    302 |   1644 |    739 |
|      4 |    262 |   1644 |    743 |
|      4 |    281 |   1644 |    731 |
|      4 |    265 |   1644 |    740 |
|      4 |    262 |   1644 |    743 |
|      4 |    300 |   1644 |    739 |
|      4 |    281 |   1644 |    731 |
|      4 |    268 |   1644 |    735 |
|      4 |    266 |   1644 |    743 |
|      4 |    263 |   1644 |    743 |
|      4 |    264 |   1644 |    743 |
|      4 |    267 |   1644 |    738 |
|      4 |    265 |   1644 |    743 |
|      4 |    270 |   1644 |    733 |
|      4 |    263 |   1644 |    742 |
|      4 |    267 |   1644 |    743 |
|      4 |    298 |   1644 |    742 |
|      4 |    303 |   1644 |    739 |
|      4 |    294 |   1644 |    730 |
|      4 |    307 |   1644 |    735 |
|      4 |    301 |   1644 |    731 |
|      4 |    266 |   1644 |    735 |
|      4 |    265 |   1644 |    743 |
|      4 |    293 |   1644 |    743 |
|      4 |    304 |   1644 |    733 |
|      4 |    304 |   1644 |    737 |
|      4 |    307 |   1644 |    732 |
|      4 |    278 |   1644 |    731 |
|      4 |    302 |   1644 |    730 |
|      4 |    282 |   1644 |    731 |
|      4 |    303 |   1644 |    735 |
|      4 |    292 |   1644 |    743 |
|      4 |    304 |   1644 |    731 |
|      4 |    301 |   1644 |    731 |
|      4 |    266 |   1644 |    735 |
|      4 |    298 |   1644 |    742 |
|      4 |    271 |   1644 |    733 |
|      4 |    297 |   1644 |    742 |
|      4 |    275 |   1644 |    731 |
|      4 |    270 |   1644 |    733 |
|      4 |    303 |   1644 |    740 |
|      4 |    268 |   1644 |    733 |
|      4 |    301 |   1644 |    739 |
|      4 |    301 |   1644 |    731 |
|      4 |    305 |   1644 |    731 |
|      4 |    298 |   1644 |    742 |
|      4 |    289 |   1644 |    743 |
|      4 |    267 |   1644 |    743 |
|      4 |    281 |   1644 |    731 |
|      4 |    271 |   1644 |    733 |
|      4 |    274 |   1643 |    731 |
|      4 |    298 |   1644 |    742 |
|      4 |    265 |   1644 |    743 |
|      4 |    264 |   1644 |    739 |
|      4 |    270 |   1644 |    731 |
|      4 |    274 |   1644 |    731 |
|      4 |    270 |   1644 |    734 |
|      4 |    300 |   1644 |    730 |
|      4 |    306 |   1644 |    733 |
|      4 |    301 |   1644 |    740 |
|      4 |    304 |   1644 |    739 |
|      4 |    274 |   1644 |    743 |
|      4 |    264 |   1644 |    743 |
|      4 |    271 |   1644 |    731 |
|      4 |    304 |   1644 |    731 |
|      4 |    264 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    271 |   1644 |    743 |
|      4 |    299 |   1644 |    731 |
|      4 |    306 |   1644 |    734 |
|      4 |    290 |   1644 |    743 |
|      4 |    270 |   1644 |    743 |
|      4 |    271 |   1644 |    733 |
|      4 |    305 |   1644 |    737 |
|      4 |    265 |   1644 |    743 |
|      4 |    262 |   1644 |    742 |
|      4 |    270 |   1644 |    732 |
|      4 |    304 |   1644 |    736 |
|      4 |    271 |   1644 |    743 |
|      4 |    264 |   1644 |    740 |
|      4 |    272 |   1644 |    732 |
|      4 |    281 |   1644 |    731 |
|      4 |    302 |   1644 |    740 |
|      4 |    304 |   1644 |    735 |
|      4 |    273 |   1644 |    743 |
|      4 |    278 |   1644 |    731 |
|      4 |    270 |   1644 |    743 |
|      4 |    270 |   1644 |    733 |
|      4 |    278 |   1644 |    731 |
|      4 |    302 |   1644 |    731 |
|      4 |    305 |   1644 |    736 |
|      4 |    297 |   1644 |    742 |
|      4 |    301 |   1644 |    730 |
|      4 |    304 |   1644 |    739 |
|      4 |    265 |   1644 |    743 |
|      4 |    306 |   1644 |    731 |
|      4 |    303 |   1644 |    733 |
|      4 |    305 |   1644 |    731 |
|      4 |    306 |   1644 |    731 |
|      4 |    277 |   1644 |    731 |
|      4 |    284 |   1644 |    730 |
|      4 |    269 |   1644 |    736 |
|      4 |    298 |   1644 |    741 |
|      4 |    298 |   1644 |    741 |
|      4 |    267 |   1644 |    743 |
|      4 |    264 |   1644 |    738 |
|      4 |    267 |   1644 |    740 |
|      4 |    262 |   1644 |    743 |
|      4 |    267 |   1644 |    743 |
|      4 |    277 |   1644 |    743 |
|      4 |    306 |   1644 |    732 |
|      4 |    301 |   1644 |    737 |
|      4 |    305 |   1644 |    731 |
|      4 |    306 |   1644 |    736 |
|      4 |    300 |   1644 |    740 |
|      4 |    302 |   1644 |    737 |
|      4 |    302 |   1644 |    737 |
|      4 |    299 |   1644 |    742 |
|      4 |    293 |   1644 |    743 |
|      4 |    269 |   1644 |    734 |
|      4 |    273 |   1644 |    732 |
|      4 |    305 |   1644 |    731 |
|      4 |    269 |   1644 |    734 |
|      4 |    271 |   1644 |    732 |
|      4 |    267 |   1644 |    737 |
|      4 |    266 |   1644 |    735 |
|      4 |    283 |   1644 |    730 |
|      4 |    301 |   1644 |    731 |
|      4 |    300 |   1644 |    741 |
|      4 |    286 |   1644 |    730 |
|      4 |    305 |   1644 |    731 |
|      4 |    291 |   1644 |    730 |
|      4 |    275 |   1644 |    731 |
|      4 |    264 |   1644 |    742 |
|      4 |    278 |   1644 |    743 |
|      4 |    296 |   1644 |    742 |
|      4 |    295 |   1644 |    743 |
|      4 |    271 |   1644 |    743 |
|      4 |    292 |   1644 |    743 |
|      4 |    285 |   1644 |    743 |
|      4 |    279 |   1644 |    743 |
|      4 |    280 |   1644 |    743 |
|      4 |    295 |   1644 |    742 |
|      4 |    300 |   1644 |    741 |
|      4 |    300 |   1644 |    741 |
|      4 |    262 |   1644 |    741 |
|      4 |    267 |   1644 |    743 |
|      4 |    296 |   1644 |    742 |
|      4 |    289 |   1644 |    743 |
|      4 |    298 |   1644 |    741 |
|      4 |    305 |   1644 |    736 |
|      4 |    304 |   1644 |    738 |
|      4 |    306 |   1644 |    732 |
|      4 |    302 |   1644 |    730 |
|      4 |    304 |   1644 |    731 |
|      4 |    262 |   1644 |    743 |
|      4 |    298 |   1644 |    742 |
|      4 |    307 |   1644 |    733 |
|      4 |    303 |   1644 |    731 |
|      4 |    301 |   1644 |    739 |
|      4 |    266 |   1644 |    738 |
|      4 |    268 |   1644 |    739 |
|      4 |    265 |   1644 |    742 |
|      4 |    263 |   1644 |    743 |
|      4 |    302 |   1644 |    740 |
|      4 |    301 |   1644 |    739 |
|      4 |    288 |   1644 |    730 |
|      4 |    270 |   1644 |    733 |
|      4 |    270 |   1644 |    734 |
|      4 |    275 |   1644 |    731 |
|      4 |    287 |   1644 |    730 |
|      4 |    262 |   1644 |    741 |
|      4 |    268 |   1644 |    738 |
|      4 |    271 |   1644 |    733 |
|      4 |    268 |   1644 |    736 |
|      4 |    275 |   1644 |    731 |
|      4 |    289 |   1644 |    730 |
|      4 |    268 |   1644 |    733 |
|      4 |    265 |   1644 |    743 |
|      4 |    266 |   1644 |    742 |
|      4 |    263 |   1644 |    743 |
|      4 |    273 |   1644 |    731 |
|      4 |    305 |   1644 |    731 |
|      4 |    303 |   1644 |    731 |
|      4 |    305 |   1644 |    735 |
|      4 |    262 |   1644 |    743 |
|      4 |    263 |   1644 |    743 |
|      4 |    304 |   1644 |    738 |
|      4 |    303 |   1644 |    736 |
|      4 |    300 |   1644 |    740 |
|      4 |    299 |   1644 |    740 |
|      4 |    308 |   1644 |    733 |
|      4 |    299 |   1644 |    730 |
|      4 |    288 |   1644 |    730 |
|      4 |    303 |   1644 |    739 |
|      4 |    271 |   1644 |    731 |
|      4 |    290 |   1644 |    743 |
|      4 |    307 |   1644 |    733 |
|      4 |    306 |   1644 |    732 |
|      4 |    300 |   1644 |    730 |
|      4 |    289 |   1644 |    730 |
|      4 |    281 |   1644 |    731 |
|      4 |    263 |   1644 |    743 |
|      4 |    286 |   1644 |    743 |
|      4 |    304 |   1644 |    736 |
|      4 |    272 |   1644 |    731 |
|      4 |    268 |   1644 |    734 |
|      4 |    266 |   1644 |    738 |
|      4 |    264 |   1644 |    742 |
|      4 |    268 |   1644 |    733 |
|      4 |    288 |   1644 |    730 |
|      4 |    272 |   1644 |    732 |
|      4 |    265 |   1644 |    741 |
|      4 |    269 |   1644 |    734 |
|      4 |    305 |   1644 |    735 |
|      4 |    284 |   1644 |    730 |
|      4 |    274 |   1644 |    743 |
|      4 |    305 |   1644 |    732 |
|      4 |    277 |   1644 |    731 |
|      4 |    306 |   1644 |    731 |
|      4 |    272 |   1644 |    731 |
|      4 |    270 |   1644 |    731 |
|      4 |    303 |   1644 |    730 |
|      4 |    287 |   1644 |    730 |
|      4 |    304 |   1644 |    731 |
|      4 |    303 |   1644 |    730 |
|      4 |    268 |   1644 |    732 |
|      4 |    275 |   1644 |    731 |
|      4 |    268 |   1644 |    732 |
|      4 |    266 |   1644 |    734 |
|      4 |    277 |   1644 |    743 |
|      4 |    297 |   1644 |    742 |
|      4 |    303 |   1644 |    736 |
|      4 |    306 |   1645 |    733 |
|      4 |    307 |   1644 |    735 |
|      4 |    286 |   1644 |    731 |
|      4 |    267 |   1644 |    733 |
|      4 |    268 |   1644 |    743 |
|      4 |    305 |   1644 |    733 |
|      4 |    281 |   1644 |    731 |
|      4 |    291 |   1644 |    743 |
|      4 |    263 |   1644 |    739 |
|      4 |    265 |   1644 |    742 |
|      4 |    263 |   1644 |    743 |
|      4 |    264 |   1644 |    743 |
|      4 |    289 |   1644 |    743 |
|      4 |    299 |   1644 |    742 |
|      4 |    306 |   1644 |    735 |
|      4 |    265 |   1644 |    743 |
|      4 |    265 |   1644 |    743 |
|      4 |    279 |   1644 |    743 |
|      4 |    306 |   1644 |    734 |
|      4 |    304 |   1644 |    731 |
|      4 |    280 |   1644 |    731 |
|      4 |    268 |   1644 |    735 |
|      4 |    298 |   1644 |    742 |
|      4 |    303 |   1644 |    740 |
|      4 |    303 |   1644 |    740 |
|      4 |    305 |   1644 |    734 |
|      4 |    307 |   1644 |    732 |
|      4 |    280 |   1644 |    731 |
|      4 |    305 |   1644 |    733 |
|      4 |    305 |   1644 |    731 |
|      4 |    268 |   1644 |    735 |
|      4 |    263 |   1644 |    743 |
|      4 |    298 |   1644 |    742 |
|      4 |    306 |   1644 |    731 |
|      4 |    269 |   1644 |    737 |
|      4 |    299 |   1644 |    741 |
|      4 |    295 |   1644 |    730 |
|      4 |    262 |   1644 |    743 |
|      4 |    307 |   1644 |    733 |
|      4 |    305 |   1644 |    736 |
|      4 |    273 |   1644 |    732 |
|      4 |    300 |   1644 |    730 |
|      4 |    265 |   1644 |    737 |
|      4 |    262 |   1644 |    742 |
|      4 |    266 |   1644 |    743 |
|      4 |    274 |   1644 |    743 |
|      4 |    285 |   1644 |    730 |
|      4 |    272 |   1644 |    732 |
|      4 |    289 |   1644 |    730 |
|      4 |    268 |   1644 |    743 |
|      4 |    297 |   1644 |    742 |
|      4 |    299 |   1644 |    741 |
|      4 |    296 |   1644 |    743 |
|      4 |    273 |   1644 |    743 |
|      4 |    280 |   1644 |    743 |
|      4 |    304 |   1644 |    738 |
|      4 |    302 |   1644 |    730 |
|      4 |    305 |   1644 |    737 |
|      4 |    272 |   1644 |    732 |
|      4 |    262 |   1644 |    743 |
|      4 |    282 |   1644 |    743 |
|      4 |    302 |   1644 |    740 |
|      4 |    266 |   1644 |    738 |
|      4 |    266 |   1644 |    740 |
|      4 |    269 |   1644 |    736 |
|      4 |    266 |   1644 |    740 |
|      4 |    269 |   1644 |    735 |
|      4 |    262 |   1644 |    743 |
|      4 |    267 |   1644 |    738 |
|      4 |    270 |   1644 |    733 |
|      4 |    304 |   1644 |    730 |
|      4 |    292 |   1644 |    730 |
|      4 |    272 |   1644 |    731 |
|      4 |    283 |   1644 |    730 |
|      4 |    305 |   1644 |    731 |
|      4 |    301 |   1644 |    740 |
|      4 |    298 |   1644 |    742 |
|      4 |    262 |   1644 |    742 |
